PSMILES,meta.polymer,PSMILES_not_canonicalize,Tg,meta.source,meta.tg_range,meta.tg_values,meta.num_of_points,meta.std,meta.reliability,sidechainlevel.features.num_atoms_sidechainfeaturizer_sum,sidechainlevel.features.num_atoms_sidechainfeaturizer_mean,sidechainlevel.features.num_atoms_sidechainfeaturizer_max,sidechainlevel.features.num_atoms_sidechainfeaturizer_min,sidechainlevel.features.numsidechainfeaturizer,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_mean,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_min,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_max,sidechainlevel.features.sidechainlength_to_star_attachment_distance_ratio_sum,sidechainlevel.features.star_to_sidechain_min_distance_mean,sidechainlevel.features.star_to_sidechain_min_distance_min,sidechainlevel.features.star_to_sidechain_min_distance_max,sidechainlevel.features.star_to_sidechain_min_distance_sum,sidechainlevel.features.num_diverse_sidechains,sidechainlevel.features.balaban_j_index_sidechainfeaturizer_sum,sidechainlevel.features.num_hbond_donors_sidechainfeaturizer_sum,sidechainlevel.features.num_hbond_acceptors_sidechainfeaturizer_sum,sidechainlevel.features.num_rotatable_bonds_sidechainfeaturizer_sum,sidechainlevel.features.num_rings_sidechainfeaturizer_sum,sidechainlevel.features.num_non_aromatic_rings_sidechainfeaturizer_sum,sidechainlevel.features.num_aromatic_rings_sidechainfeaturizer_sum,sidechainlevel.features.topological_surface_area_sidechainfeaturizer_sum,sidechainlevel.features.fraction_bicyclic_rings_sidechainfeaturizer_sum,sidechainlevel.features.num_aliphatic_heterocycles_sidechainfeaturizer_sum,sidechainlevel.features.slogp_vsa1_sidechainfeaturizer_sum,sidechainlevel.features.molecular_weight_sidechainfeaturizer_sum,sidechainlevel.features.sp3_carbon_count_sidechainfeaturizer_sum,sidechainlevel.features.sp2_carbon_count_sidechainfeaturizer_sum,sidechainlevel.features.max_estate_index_sidechainfeaturizer_sum,sidechainlevel.features.smr_vsa5_sidechainfeaturizer_sum,sidechainlevel.features.fp_density_morgan1_sidechainfeaturizer_sum,sidechainlevel.features.total_halogens_sidechainfeaturizer_sum,sidechainlevel.features.fluorine_count_sidechainfeaturizer_sum,sidechainlevel.features.chlorine_count_sidechainfeaturizer_sum,sidechainlevel.features.bromine_count_sidechainfeaturizer_sum,sidechainlevel.features.single_bonds_sidechainfeaturizer_sum,sidechainlevel.features.double_bonds_sidechainfeaturizer_sum,sidechainlevel.features.triple_bonds_sidechainfeaturizer_sum,sidechainlevel.features.bridging_rings_count_sidechainfeaturizer_sum,sidechainlevel.features.max_ring_size_sidechainfeaturizer_sum,sidechainlevel.features.heteroatom_density_sidechainfeaturizer_sum,sidechainlevel.features.heteroatom_count_sidechainfeaturizer_sum,backbonelevel.features.num_atoms_sum_backbonefeaturizer,backbonelevel.features.numbackbonefeaturizer,backbonelevel.features.balaban_j_index_sum_backbonefeaturizer,backbonelevel.features.num_hbond_donors_sum_backbonefeaturizer,backbonelevel.features.num_hbond_acceptors_sum_backbonefeaturizer,backbonelevel.features.num_rotatable_bonds_sum_backbonefeaturizer,backbonelevel.features.num_rings_sum_backbonefeaturizer,backbonelevel.features.num_non_aromatic_rings_sum_backbonefeaturizer,backbonelevel.features.num_aromatic_rings_sum_backbonefeaturizer,backbonelevel.features.topological_surface_area_sum_backbonefeaturizer,backbonelevel.features.fraction_bicyclic_rings_sum_backbonefeaturizer,backbonelevel.features.num_aliphatic_heterocycles_sum_backbonefeaturizer,backbonelevel.features.slogp_vsa1_sum_backbonefeaturizer,backbonelevel.features.molecular_weight_sum_backbonefeaturizer,backbonelevel.features.sp3_carbon_count_sum_backbonefeaturizer,backbonelevel.features.sp2_carbon_count_sum_backbonefeaturizer,backbonelevel.features.max_estate_index_sum_backbonefeaturizer,backbonelevel.features.smr_vsa5_sum_backbonefeaturizer,backbonelevel.features.fp_density_morgan1_sum_backbonefeaturizer,backbonelevel.features.total_halogens_sum_backbonefeaturizer,backbonelevel.features.fluorine_count_sum_backbonefeaturizer,backbonelevel.features.chlorine_count_sum_backbonefeaturizer,backbonelevel.features.bromine_count_sum_backbonefeaturizer,backbonelevel.features.single_bonds_sum_backbonefeaturizer,backbonelevel.features.double_bonds_sum_backbonefeaturizer,backbonelevel.features.triple_bonds_sum_backbonefeaturizer,backbonelevel.features.bridging_rings_count_sum_backbonefeaturizer,backbonelevel.features.max_ring_size_sum_backbonefeaturizer,backbonelevel.features.heteroatom_density_sum_backbonefeaturizer,backbonelevel.features.heteroatom_count_sum_backbonefeaturizer,fullpolymerlevel.features.balaban_j_index_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_hbond_donors_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_hbond_acceptors_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_rotatable_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_non_aromatic_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_aromatic_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.topological_surface_area_sum_fullpolymerfeaturizer,fullpolymerlevel.features.fraction_bicyclic_rings_sum_fullpolymerfeaturizer,fullpolymerlevel.features.num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,fullpolymerlevel.features.slogp_vsa1_sum_fullpolymerfeaturizer,fullpolymerlevel.features.molecular_weight_sum_fullpolymerfeaturizer,fullpolymerlevel.features.sp3_carbon_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.sp2_carbon_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.max_estate_index_sum_fullpolymerfeaturizer,fullpolymerlevel.features.smr_vsa5_sum_fullpolymerfeaturizer,fullpolymerlevel.features.fp_density_morgan1_sum_fullpolymerfeaturizer,fullpolymerlevel.features.total_halogens_sum_fullpolymerfeaturizer,fullpolymerlevel.features.fluorine_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.chlorine_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.bromine_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.single_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.double_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.triple_bonds_sum_fullpolymerfeaturizer,fullpolymerlevel.features.bridging_rings_count_sum_fullpolymerfeaturizer,fullpolymerlevel.features.max_ring_size_sum_fullpolymerfeaturizer,fullpolymerlevel.features.heteroatom_density_sum_fullpolymerfeaturizer,fullpolymerlevel.features.heteroatom_count_sum_fullpolymerfeaturizer
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,264.15,GREA,264.15,,1,0,black,19,19,19,19,1,9.5,9.5,9.5,9.5,1,1,1,1,1,5.989640449,1,1,4,0,0,0,37.3,0,0,0,313.9800897,16,3,12.39520833,29.86641519,0.631578947,11,11,0,0,17,1,0,0,0,0.684210526,13,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,5.891596718,0,2,6,0,0,0,26.3,0,0,0,339.9957398,18,3,13.14885251,43.39703435,0.904761905,11,11,0,0,21,1,0,0,0,0.652173913,15
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,293.15,GREA,293.15,,1,0,black,16,16,16,16,1,8,8,8,8,1,1,1,1,1,5.619692713,1,1,3,0,0,0,37.3,0,0,0,263.9832833,13,3,12.12520833,23.94388602,0.75,9,9,0,0,14,1,0,0,0,0.6875,11,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,5.519867727,0,2,5,0,0,0,26.3,0,0,0,289.9989333,15,3,12.96135251,37.47450519,1.055555556,9,9,0,0,18,1,0,0,0,0.65,13
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,,*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,300.15,GREA,300.15,,1,0,black,13,13,13,13,1,6.5,6.5,6.5,6.5,1,1,1,1,1,5.158825498,1,1,2,0,0,0,37.3,0,0,0,213.9864768,10,3,11.7505787,18.02135685,0.923076923,7,7,0,0,11,1,0,0,0,0.692307692,9,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,5.070214031,0,2,4,0,0,0,26.3,0,0,0,240.0021269,12,3,12.69135251,31.55197602,1.266666667,7,7,0,0,15,1,0,0,0,0.647058824,11
[*]CC([*])OC(=O)C(F)(F)C(F)(F)F,,*CC(*)OC(=O)C(F)(F)C(F)(F)F,315.15,GREA,315.15,,1,0,black,10,10,10,10,1,5,5,5,5,1,1,1,1,1,4.568979242,1,1,1,0,0,0,37.3,0,0,0,163.9896704,7,3,11.3287037,12.09882769,1.1,5,5,0,0,8,1,0,0,0,0.7,7,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,4.525679755,0,2,3,0,0,0,26.3,0,0,0,190.0053204,9,3,12.26947751,25.62944685,1.5,5,5,0,0,12,1,0,0,0,0.642857143,9
[*]CC([*])OC(=O)C1(C)CCCCC1,,*CC(*)OC(=O)C1(C)CCCCC1,359.15,GREA,359.15,,1,0,black,10,10,10,10,1,5,5,5,5,1,1,1,1,1,2.563226109,1,1,1,1,1,0,37.3,0,0,0,142.0993797,7,3,10.67611111,39.02784531,1.3,0,0,0,0,9,1,0,0,6,0.2,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.485515538,0,2,3,1,1,0,26.3,0,0,0,168.1150298,9,3,11.93472222,52.55846448,1.666666667,0,0,0,0,13,1,0,0,6,0.285714286,4
[*]CC([*])OC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,,*CC(*)OC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,327.15,GREA,327.15,,1,0,black,20,20,20,20,1,10,10,10,10,1,1,1,1,1,3.881528318,1,1,1,1,1,0,37.3,0,0,0,325.9800897,17,3,13.1924537,35.28140566,0.55,11,11,0,0,19,1,0,0,6,0.65,13,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,3.72091986,0,2,3,1,1,0,26.3,0,0,0,351.9957398,19,3,14.13322751,48.81202482,0.818181818,11,11,0,0,23,1,0,0,6,0.625,15
[*]CC([*])OC(=O)C1CCCC1,,*CC(*)OC(=O)C1CCCC1,309.15,GREA,309.15,,1,0,black,8,8,8,8,1,4,4,4,4,1,1,1,1,1,2.349936739,1,1,1,1,1,0,37.3,0,0,0,114.0680796,5,3,10.20157407,25.68328649,1.375,0,0,0,0,7,1,0,0,5,0.25,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.266522816,0,2,3,1,1,0,26.3,0,0,0,140.0837296,7,3,11.46018519,39.21390566,1.8,0,0,0,0,11,1,0,0,5,0.333333333,4
[*]CC([*])OC(=O)C1CCCCC1,,*CC(*)OC(=O)C1CCCCC1,339.15,GREA,339.15,,1,0,black,9,9,9,9,1,4.5,4.5,4.5,4.5,1,1,1,1,1,2.312191534,1,1,1,1,1,0,37.3,0,0,0,128.0837296,6,3,10.35435185,32.10410811,1.222222222,0,0,0,0,8,1,0,0,6,0.222222222,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.285210914,0,2,3,1,1,0,26.3,0,0,0,154.0993797,8,3,11.61296296,45.63472728,1.636363636,0,0,0,0,12,1,0,0,6,0.307692308,4
[*]CC([*])OC(=O)C=Cc1ccccc1,poly(vinyl cinnamate),*CC(OC(=O)C=Cc1ccccc1)*,350,Uchicago,350,,1,0,black,11,11,11,11,1,5.5,5.5,5.5,5.5,1,1,1,1,1,2.721773554,1,1,2,1,0,1,37.3,0,0,0,148.0524295,0,11,10.08581774,0,1.272727273,0,0,0,0,3,2,0,0,6,0.181818182,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.479508064,0,2,4,1,0,1,26.3,0,0,0,174.0680796,2,11,11.34442885,13.53061916,1.615384615,0,0,0,0,7,2,0,0,6,0.266666667,4
[*]CC([*])OC(=O)CC(C)(C)c1ccccc1,,*CC(*)OC(=O)CC(C)(C)c1ccccc1,293.15,GREA,293.15,,1,0,black,13,13,13,13,1,6.5,6.5,6.5,6.5,1,1,1,1,1,2.870813134,1,1,3,1,0,1,37.3,0,0,0,178.0993797,4,9,10.5882483,25.68328649,1.307692308,0,0,0,0,6,1,0,0,6,0.153846154,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.638398265,0,2,5,1,0,1,26.3,0,0,0,204.1150298,6,9,11.84685941,39.21390566,1.533333333,0,0,0,0,10,1,0,0,6,0.235294118,4
[*]CC([*])OC(=O)CC1CCCC1,,*CC(*)OC(=O)CC1CCCC1,270.15,GREA,270.15,,1,0,black,9,9,9,9,1,4.5,4.5,4.5,4.5,1,1,1,1,1,2.18678509,1,1,2,1,1,0,37.3,0,0,0,128.0837296,6,3,10.15527778,32.10410811,1.444444444,0,0,0,0,8,1,0,0,5,0.222222222,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.160402328,0,2,4,1,1,0,26.3,0,0,0,154.0993797,8,3,11.41388889,45.63472728,1.727272727,0,0,0,0,12,1,0,0,5,0.307692308,4
[*]CC([*])OC(=O)CC1CCCCC1,,*CC(*)OC(=O)CC1CCCCC1,298.15,GREA,298.15,,1,0,black,10,10,10,10,1,5,5,5,5,1,1,1,1,1,2.191916391,1,1,2,1,1,0,37.3,0,0,0,142.0993797,7,3,10.26752268,38.52492974,1.3,0,0,0,0,9,1,0,0,6,0.2,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.180731648,0,2,4,1,1,0,26.3,0,0,0,168.1150298,9,3,11.52613379,52.0555489,1.583333333,0,0,0,0,13,1,0,0,6,0.285714286,4
[*]CC([*])OC(=O)CCCC(=O)c1ccccc1,,*CC(*)OC(=O)CCCC(=O)c1ccccc1,318.15,GREA,318.15,,1,0,black,14,14,14,14,1,7,7,7,7,1,1,1,1,1,2.399341794,1,2,5,1,0,1,54.37,0,0,0,192.0786442,3,11,11.43323224,19.26246487,1.071428571,0,0,0,0,6,2,0,0,6,0.214285714,3,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.258550047,0,3,7,1,0,1,43.37,0,0,0,218.0942943,5,11,11.77476962,32.79308403,1.3125,0,0,0,0,10,2,0,0,6,0.277777778,5
[*]CC([*])OC(=O)CCCC1CCCCC1,,*CC(*)OC(=O)CCCC1CCCCC1,263.15,GREA,263.15,,1,0,black,12,12,12,12,1,6,6,6,6,1,1,1,1,1,2.012197752,1,1,4,1,1,0,37.3,0,0,0,170.1306798,9,3,10.24097899,51.36657298,1.25,0,0,0,0,11,1,0,0,6,0.166666667,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.027786326,0,2,6,1,1,0,26.3,0,0,0,196.1463299,11,3,11.4995901,64.89719215,1.5,0,0,0,0,15,1,0,0,6,0.25,4
[*]CC([*])OC(=O)CCl,,*CC(*)OC(=O)CCl,293.6,GREA,293.6,,1,0,black,5,5,5,5,1,2.5,2.5,2.5,2.5,1,1,1,1,1,2.847378923,1,1,1,0,0,0,37.3,0,0,0,93.98215702,2,3,9.236111111,0,2,1,0,1,0,3,1,0,0,0,0.6,3,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,3.343000246,0,2,3,0,0,0,26.3,0,0,0,119.9978071,4,3,10.49472222,13.53061916,2.285714286,1,0,1,0,7,1,0,0,0,0.555555556,5
[*]CC([*])OC(=O)OC([2H])([2H])[2H],,*CC(*)OC(=O)OC([2H])([2H])[2H],328.15,GREA,328.15,,1,0,black,8,8,8,8,1,4,4,4,4,1,1,1,1,1,3.551252924,1,2,1,0,0,0,46.53,0,0,0,76.01604399,1,4,9.432708333,0,2.4,0,0,0,0,6,1,0,0,0,0.75,6,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,3.750258511,0,3,3,0,0,0,35.53,0,0,0,105.0505243,3,4,10.69131944,13.53061916,2.571428571,0,0,0,0,10,1,0,0,0,0.666666667,8
[*]CC([*])OC(=O)OCC(Cl)(Cl)Cl,,*CC(*)OC(=O)OCC(Cl)(Cl)Cl,347.15,GREA,347.15,,1,0,black,9,9,9,9,1,4.5,4.5,4.5,4.5,1,1,1,1,1,3.394970924,1,2,1,0,0,0,46.53,0,0,0,191.914777,5,4,9.647824074,3.792535936,1.555555556,3,0,3,0,7,1,0,0,0,0.666666667,6,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,3.639878926,0,3,3,0,0,0,35.53,0,0,0,217.9304271,7,4,10.90643519,17.3231551,1.727272727,3,0,3,0,11,1,0,0,0,0.615384615,8
[*]CC([*])OC(=O)OCC(F)(F)F,,*CC(*)OC(=O)OCC(F)(F)F,330.15,GREA,330.15,,1,0,black,9,9,9,9,1,4.5,4.5,4.5,4.5,1,1,1,1,1,3.394970924,1,2,1,0,0,0,46.53,0,0,0,144.0034286,5,4,11.02763889,6.176298517,1.555555556,3,3,0,0,7,1,0,0,0,0.666666667,6,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,3.639878926,0,3,3,0,0,0,35.53,0,0,0,170.0190787,7,4,11.53049501,19.70691768,1.727272727,3,3,0,0,11,1,0,0,0,0.615384615,8
[*]CC([*])OC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,*CC(*)OC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,310.15,GREA,310.15,,1,0,black,25,25,25,25,1,12.5,12.5,12.5,12.5,1,1,1,1,1,5.901632254,1,2,7,0,0,0,46.53,0,0,0,408.0031109,21,4,13.0342517,42.20976598,0.68,13,13,0,0,23,1,0,0,0,0.64,16,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,5.575575662,0,3,9,0,0,0,35.53,0,0,0,434.0187609,23,4,13.39210648,55.74038515,0.814814815,13,13,0,0,27,1,0,0,0,0.620689655,18
[*]CC([*])OC(=O)c1ccc(Br)cc1,,*CC(*)OC(=O)c1ccc(Br)cc1,358.65,GREA,358.65,,1,0,black,10,10,10,10,1,5,5,5,5,1,1,1,1,1,3.003400685,1,1,1,1,0,1,37.3,0,0,0,199.9472915,1,9,10.29691988,0,1.3,1,0,0,1,3,1,0,0,6,0.3,3,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.65285716,0,2,3,1,0,1,26.3,0,0,0,225.9629416,3,9,11.55553099,13.53061916,1.666666667,1,0,0,1,7,1,0,0,6,0.357142857,5
[*]CC([*])OC(=O)c1ccc(C(C)(C)C)cc1,,*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,394.15,GREA,394.15,,1,0,black,13,13,13,13,1,6.5,6.5,6.5,6.5,1,1,1,1,1,3.008740829,1,1,1,1,0,1,37.3,0,0,0,178.0993797,4,9,10.56190712,26.18620207,1.153846154,0,0,0,0,6,1,0,0,6,0.153846154,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.776139136,0,2,3,1,0,1,26.3,0,0,0,204.1150298,6,9,11.82051824,39.71682123,1.466666667,0,0,0,0,10,1,0,0,6,0.235294118,4
[*]CC([*])OC(=O)c1ccc(C(C)C)cc1,,*CC(*)OC(=O)c1ccc(C(C)C)cc1,340.85,GREA,340.85,,1,0,black,12,12,12,12,1,6,6,6,6,1,1,1,1,1,2.9291456,1,1,2,1,0,1,37.3,0,0,0,164.0837296,3,9,10.48208144,19.76538045,1.25,0,0,0,0,5,1,0,0,6,0.166666667,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.701761452,0,2,4,1,0,1,26.3,0,0,0,190.0993797,5,9,11.74069255,33.29599961,1.5,0,0,0,0,9,1,0,0,6,0.25,4
[*]CC([*])OC(=O)c1ccc(C)cc1,,*CC(*)OC(=O)c1ccc(C)cc1,346.65,GREA,346.65,,1,0,black,10,10,10,10,1,5,5,5,5,1,1,1,1,1,3.003400685,1,1,1,1,0,1,37.3,0,0,0,136.0524295,1,9,10.312226,6.9237372,1.3,0,0,0,0,3,1,0,0,6,0.2,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.65285716,0,2,3,1,0,1,26.3,0,0,0,162.0680796,3,9,11.57083711,20.45435636,1.666666667,0,0,0,0,7,1,0,0,6,0.285714286,4
[*]CC([*])OC(=O)c1ccc(CC)cc1,,*CC(*)OC(=O)c1ccc(CC)cc1,330.15,GREA,330.15,,1,0,black,11,11,11,11,1,5.5,5.5,5.5,5.5,1,1,1,1,1,2.913801563,1,1,2,1,0,1,37.3,0,0,0,150.0680796,2,9,10.40055508,13.34455882,1.363636364,0,0,0,0,4,1,0,0,6,0.181818182,2,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.657157271,0,2,4,1,0,1,26.3,0,0,0,176.0837296,4,9,11.65916619,26.87517799,1.615384615,0,0,0,0,8,1,0,0,6,0.266666667,4
[*]CC([*])OC(=O)c1ccc(Cl)cc1,,*CC(*)OC(=O)c1ccc(Cl)cc1,343.4,GREA,343.4,,1,0,black,10,10,10,10,1,5,5,5,5,1,1,1,1,1,3.003400685,1,1,1,1,0,1,37.3,0,0,0,155.9978071,1,9,10.2691421,0,1.3,1,0,1,0,3,1,0,0,6,0.3,3,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.65285716,0,2,3,1,0,1,26.3,0,0,0,182.0134571,3,9,11.52775321,13.53061916,1.666666667,1,0,1,0,7,1,0,0,6,0.357142857,5
[*]CC([*])OC(=O)c1ccc(OC(=O)CCC)cc1,,*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,334.15,GREA,334.15,,1,0,black,15,15,15,15,1,7.5,7.5,7.5,7.5,1,1,1,1,1,2.641639762,1,3,4,1,0,1,63.6,0,0,4.736862954,208.0735589,3,12,11.09271699,19.76538045,1.266666667,0,0,0,0,7,2,0,0,6,0.266666667,4,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.604429263,0,4,6,1,0,1,52.6,0,0,4.736862954,234.0892089,5,12,11.78778175,33.29599961,1.411764706,0,0,0,0,11,2,0,0,6,0.315789474,6
[*]CC([*])OC(=O)c1ccc(OC(C)=O)cc1,,*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,349.15,GREA,349.15,,1,0,black,13,13,13,13,1,6.5,6.5,6.5,6.5,1,1,1,1,1,2.809454194,1,3,2,1,0,1,63.6,0,0,4.736862954,180.0422587,1,12,10.49341144,6.9237372,1.230769231,0,0,0,0,5,2,0,0,6,0.307692308,4,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.666829113,0,4,4,1,0,1,52.6,0,0,4.736862954,206.0579088,3,12,11.6852866,20.45435636,1.466666667,0,0,0,0,9,2,0,0,6,0.352941176,6
[*]CC([*])OC(=O)c1ccc(OC)cc1,,*CC(*)OC(=O)c1ccc(OC)cc1,359.65,GREA,359.65,,1,0,black,11,11,11,11,1,5.5,5.5,5.5,5.5,1,1,1,1,1,2.913801563,1,2,2,1,0,1,46.53,0,0,4.736862954,152.0473441,1,10,10.35973876,0,1.363636364,0,0,0,0,4,1,0,0,6,0.272727273,3,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.657157271,0,3,4,1,0,1,35.53,0,0,4.736862954,178.0629942,3,10,11.61834987,13.53061916,1.615384615,0,0,0,0,8,1,0,0,6,0.333333333,5
[*]CC([*])OC(=O)c1ccc(OCC)cc1,,*CC(*)OC(=O)c1ccc(OCC)cc1,343.15,GREA,343.15,,1,0,black,12,12,12,12,1,6,6,6,6,1,1,1,1,1,2.780862289,1,2,3,1,0,1,46.53,0,0,4.736862954,166.0629942,2,10,10.42927965,6.9237372,1.416666667,0,0,0,0,5,1,0,0,6,0.25,3,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.625456643,0,3,5,1,0,1,35.53,0,0,4.736862954,192.0786442,4,10,11.68789076,20.45435636,1.571428571,0,0,0,0,9,1,0,0,6,0.3125,5
[*]CC([*])OC(=O)c1ccc([Si](C)(C)C)cc1,,*CC(*)OC(=O)c1ccc([Si](C)(C)C)cc1,403.65,GREA,403.65,,1,0,black,13,13,13,13,1,6.5,6.5,6.5,6.5,1,1,1,1,1,3.008740829,1,1,2,1,0,1,37.3,0,0,5.186725646,194.0763062,4,9,10.57324499,19.64103406,1.153846154,0,0,0,0,6,1,0,0,6,0.230769231,3,4,1,1.974744871,0,0,1,0,0,0,0,0,0,0,28.03130013,2,0,1.680555556,13.8474744,2,0,0,0,0,3,0,0,0,0,0.5,2,2.776139136,0,2,4,1,0,1,26.3,0,0,5.186725646,220.0919563,6,9,11.8318561,33.17165323,1.466666667,0,0,0,0,10,1,0,0,6,0.294117647,5
